SEASON,GP,TEAM_NAME,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,NET_RATING,OFF_RATING,DEF_RATING,EFG_PCT,TS_PCT,PACE,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TO,AST_RATIO,TM_TOV_PCT
2021-22,49,Atlanta Hawks,111.6938775510204,40.61224489795919,87.91836734693878,46.33469387755102,12.551020408163266,33.775510204081634,36.6408163265306,17.918367346938776,22.040816326530614,81.30612244897956,9.918367346938776,33.734693877551024,43.6530612244898,23.93877551020408,6.877551020408164,4.1020408163265305,11.326530612244898,19.102040816326532,0.10204081632653061,1.6,115.4,113.7,54.300000000000004,58.099999999999994,98.67,26.900000000000002,73.1,50.1,59.3,2.08,18.1,12.0
2021-22,49,Boston Celtics,110.6938775510204,40.42857142857143,87.18367346938776,46.41632653061223,13.122448979591837,37.40816326530612,34.779591836734696,16.714285714285715,20.591836734693878,81.44897959183676,11.061224489795919,35.08163265306123,46.142857142857146,24.46938775510204,7.204081632653061,5.591836734693878,13.63265306122449,18.224489795918366,5.326530612244898,7.4,113.6,106.2,54.2,57.8,97.26,27.700000000000003,72.5,50.9,60.9,1.82,18.2,13.900000000000002
2021-22,50,Cleveland Cavaliers,107.84,39.58,84.96,46.68000000000001,11.62,33.16,34.80800000000001,17.06,21.62,79.26399999999995,10.14,33.92,44.06,25.04,7.12,4.0,13.58,17.66,0.52,2.1,111.0,108.9,53.800000000000004,57.099999999999994,96.83,27.700000000000003,72.39999999999999,50.6,63.4,1.75,18.7,14.799999999999999
2021-22,51,New Orleans Pelicans,107.41176470588235,39.568627450980394,87.84313725490196,45.145098039215696,10.941176470588236,33.0,33.464705882352945,17.333333333333332,22.07843137254902,78.61960784313727,12.215686274509803,32.68627450980392,44.90196078431372,24.901960784313726,7.901960784313726,3.9411764705882355,14.03921568627451,19.45098039215686,-5.431372549019608,-0.8,111.2,112.0,51.7,55.7,98.02,30.599999999999998,74.2,51.800000000000004,62.1,1.78,18.1,14.299999999999999
2021-22,49,Chicago Bulls,110.46938775510205,41.69387755102041,87.18367346938776,47.8591836734694,10.306122448979592,28.775510204081634,35.991836734693884,16.775510204081634,21.020408163265305,79.53673469387755,8.89795918367347,32.93877551020408,41.83673469387755,23.755102040816325,6.6938775510204085,3.9591836734693877,11.959183673469388,18.26530612244898,-3.9591836734693877,-0.5,112.7,113.2,54.1,57.9,98.76,24.9,73.5,49.5,57.199999999999996,1.86,17.8,13.0
2021-22,46,Dallas Mavericks,104.76086956521739,37.78260869565217,84.45652173913044,44.867391304347834,12.978260869565217,37.80434782608695,34.45434782608695,16.217391304347824,20.282608695652176,80.79347826086958,9.152173913043478,33.08695652173913,42.23913043478261,22.52173913043478,6.586956521739131,3.6956521739130435,11.76086956521739,19.58695652173913,0.0,3.5,112.5,109.1,53.800000000000004,57.199999999999996,95.64,25.6,73.3,49.6,59.5,1.87,17.8,13.0
2021-22,46,Denver Nuggets,109.91304347826087,40.97826086956522,86.52173913043478,47.52826086956521,12.108695652173912,35.45652173913044,34.126086956521725,15.847826086956522,20.347826086956523,77.67173913043479,9.608695652173912,34.84782608695652,44.45652173913044,27.52173913043478,6.478260869565218,3.652173913043478,13.804347826086957,19.76086956521739,-1.4782608695652173,2.3,113.8,111.5,55.60000000000001,59.0,98.41,26.8,75.2,51.5,66.7,1.92,20.0,14.6
2021-22,48,Golden State Warriors,109.20833333333333,39.895833333333336,86.16666666666667,46.3125,14.458333333333334,39.916666666666664,36.37291666666667,14.958333333333334,19.625,77.04791666666667,9.645833333333334,35.4375,45.083333333333336,27.020833333333332,8.8125,4.604166666666667,14.4375,20.833333333333332,2.6041666666666665,5.5,112.1,106.6,55.2,58.199999999999996,98.74,26.900000000000002,73.6,51.0,66.9,1.82,19.5,15.0
2021-22,48,Houston Rockets,108.45833333333333,38.75,86.5,44.89583333333333,13.1875,38.8125,33.537499999999994,17.770833333333332,25.270833333333332,70.40833333333335,9.8125,31.5,41.3125,23.5,7.104166666666667,4.145833333333333,15.166666666666666,20.333333333333332,-12.541666666666666,-8.3,108.1,116.4,53.400000000000006,56.49999999999999,101.16,26.5,71.0,48.5,59.8,1.43,17.1,16.2
2021-22,47,LA Clippers,107.87234042553192,39.851063829787236,86.91489361702128,45.92765957446808,12.085106382978724,33.5531914893617,35.812765957446814,16.085106382978722,20.19148936170213,79.56170212765957,8.914893617021276,33.95744680851064,42.87234042553192,23.425531914893618,7.468085106382978,5.0,13.46808510638298,18.78723404255319,-2.574468085106383,0.0,109.5,109.5,53.1,56.39999999999999,98.51,25.4,70.6,48.6,59.9,1.75,17.7,13.900000000000002
2021-22,49,Los Angeles Lakers,110.59183673469387,40.775510204081634,87.71428571428571,46.44285714285714,12.020408163265307,35.08163265306123,34.33673469387755,17.020408163265305,23.06122448979592,74.25306122448978,9.183673469387756,33.51020408163265,42.69387755102041,23.714285714285715,7.428571428571429,5.040816326530612,14.0,20.244897959183675,-6.3061224489795915,-2.9,110.0,112.8,53.7,56.699999999999996,100.47,25.6,72.0,49.0,57.599999999999994,1.65,17.3,14.2
2021-22,50,Miami Heat,109.12,39.26,84.9,46.41,13.6,36.24,37.532000000000004,17.0,21.1,80.446,9.78,33.94,43.72,25.8,7.32,3.34,14.44,20.34,2.02,4.5,113.0,108.4,54.7,58.4,96.53,27.800000000000004,73.5,51.0,64.4,1.75,18.8,14.899999999999999
