SEASON,GP,TEAM_NAME,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,NET_RATING,OFF_RATING,DEF_RATING,EFG_PCT,TS_PCT,PACE,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TO,AST_RATIO,TM_TOV_PCT
2021-22,82,Miami Heat,110.02439024390245,39.58536585365854,84.8048780487805,46.80487804878049,13.585365853658537,35.80487804878049,37.85609756097561,17.26829268292683,21.378048780487806,81.2524390243902,9.841463414634147,33.8780487804878,43.71951219512195,25.48780487804878,7.390243902439025,3.231707317073171,13.768292682926829,20.475609756097562,4.451219512195122,4.5,113.0,108.4,54.7,58.4,96.53,27.800000000000004,73.5,51.0,64.4,1.75,18.8,14.899999999999999
2021-22,82,Milwaukee Bucks,115.48780487804878,41.81707317073171,89.40243902439025,46.818292682926845,14.060975609756097,38.426829268292686,36.56341463414635,17.79268292682927,22.9390243902439,77.44999999999996,10.24390243902439,36.46341463414634,46.707317073170735,23.902439024390244,7.597560975609756,3.975609756097561,12.74390243902439,18.21951219512195,3.321951219512195,3.2,114.3,111.1,54.6,57.99999999999999,100.59,26.900000000000002,74.7,51.2,57.199999999999996,1.78,17.3,13.3
2021-22,82,Minnesota Timberwolves,115.9390243902439,41.59756097560975,90.95121951219512,45.81341463414634,14.768292682926829,41.292682926829265,35.9329268292683,17.975609756097562,23.097560975609756,77.62926829268292,11.231707317073171,32.926829268292686,44.15853658536585,25.682926829268293,8.792682926829269,5.609756097560975,13.731707317073171,21.78048780487805,2.6341463414634148,2.7,113.8,111.0,53.900000000000006,57.3,101.47,28.4,70.6,49.0,61.7,1.79,18.1,14.099999999999998
2021-22,82,Brooklyn Nets,112.90243902439025,41.97560975609756,88.42682926829268,47.6719512195122,11.463414634146341,31.73170731707317,35.96463414634147,17.48780487804878,21.71951219512195,80.40000000000002,10.292682926829269,34.09756097560975,44.390243902439025,25.25609756097561,7.097560975609756,5.463414634146342,13.24390243902439,20.365853658536587,0.8048780487804879,0.9,113.2,112.3,54.0,57.599999999999994,99.4,28.1,70.39999999999999,49.9,60.199999999999996,1.8,18.3,14.099999999999998
2021-22,82,New York Knicks,106.47560975609755,37.65853658536585,86.20731707317073,43.697560975609754,13.195121951219512,36.9390243902439,35.668292682926825,17.963414634146343,24.146341463414632,74.31951219512196,11.475609756097562,34.646341463414636,46.1219512195122,21.865853658536587,6.951219512195122,4.865853658536586,12.402439024390244,20.390243902439025,-0.12195121951219512,-0.4,109.7,110.2,51.300000000000004,55.00000000000001,96.42,29.099999999999998,74.0,51.2,58.099999999999994,1.65,16.4,13.700000000000001
2021-22,82,Orlando Magic,104.23170731707317,38.28048780487805,88.29268292682927,43.40365853658534,12.182926829268293,36.853658536585364,32.98048780487805,15.487804878048781,19.682926829268293,78.77560975609757,9.097560975609756,35.18292682926829,44.28048780487805,23.74390243902439,6.7682926829268295,4.475609756097561,13.804878048780488,19.658536585365855,-7.975609756097561,-8.1,103.9,112.1,50.3,53.800000000000004,99.71,24.9,73.5,49.0,62.0,1.64,17.4,14.399999999999999
2021-22,82,Indiana Pacers,111.46341463414635,41.4390243902439,89.48780487804878,46.37317073170733,12.158536585365853,35.353658536585364,34.448780487804875,16.426829268292682,21.390243902439025,77.14878048780488,11.28048780487805,32.573170731707314,43.853658536585364,25.378048780487806,7.097560975609756,5.573170731707317,13.621951219512194,20.426829268292682,-3.5,-3.6,111.9,115.5,53.1,56.39999999999999,98.55,31.0,72.5,51.2,61.199999999999996,1.76,18.1,14.499999999999998
2021-22,82,Philadelphia 76ers,109.9390243902439,39.390243902439025,84.53658536585365,46.709756097560984,11.585365853658537,31.804878048780488,36.385365853658534,19.573170731707318,23.841463414634145,81.69756097560975,8.536585365853659,33.78048780487805,42.31707317073171,23.71951219512195,7.719512195121951,5.304878048780488,11.74390243902439,19.390243902439025,2.6219512195121952,2.8,113.0,110.2,53.400000000000006,57.8,96.71,24.6,72.39999999999999,49.0,60.199999999999996,1.89,17.9,12.9
2021-22,82,Phoenix Suns,114.82926829268293,43.670731707317074,90.10975609756098,48.570731707317066,11.597560975609756,31.902439024390244,36.43780487804879,15.890243902439025,19.9390243902439,79.53048780487806,9.768292682926829,35.52439024390244,45.292682926829265,27.365853658536587,8.560975609756097,4.378048780487805,12.341463414634147,19.914634146341463,7.5,7.5,114.2,106.8,54.900000000000006,58.099999999999994,100.26,26.400000000000002,72.8,50.3,62.7,2.12,19.5,12.9
2021-22,82,Portland Trail Blazers,106.23170731707317,38.548780487804876,87.1219512195122,44.31951219512196,12.71951219512195,36.792682926829265,34.243902439024396,16.414634146341463,21.597560975609756,75.64878048780487,10.414634146341463,32.451219512195124,42.86585365853659,22.926829268292682,8.012195121951219,4.463414634146342,13.682926829268293,21.073170731707318,-8.702439024390245,-9.1,107.3,116.3,51.5,55.00000000000001,98.74,26.8,72.1,48.699999999999996,59.5,1.58,17.0,14.6
2021-22,82,Sacramento Kings,110.3048780487805,40.5,88.08536585365853,46.09268292682926,11.426829268292684,33.19512195121951,34.62682926829269,17.878048780487806,23.26829268292683,76.85609756097557,9.560975609756097,33.3780487804878,42.9390243902439,23.695121951219512,7.170731707317073,4.5,13.536585365853659,18.926829268292682,-5.463414634146342,-5.2,109.6,114.8,52.5,56.10000000000001,100.1,25.900000000000002,71.39999999999999,48.4,58.5,1.68,17.3,14.000000000000002
2021-22,82,San Antonio Spurs,113.15853658536585,43.24390243902439,92.6951219512195,46.70243902439025,11.28048780487805,32.02439024390244,35.05975609756098,15.390243902439025,20.402439024390244,75.47439024390245,10.987804878048781,34.329268292682926,45.31707317073171,27.914634146341463,7.634146341463414,4.914634146341464,12.304878048780488,18.085365853658537,0.12195121951219512,0.2,111.9,111.7,52.7,55.60000000000001,100.51,28.1,71.1,49.4,64.60000000000001,2.19,19.5,12.6
2021-22,82,Oklahoma City Thunder,103.73170731707317,38.30487804878049,89.14634146341463,43.01341463414635,12.085365853658537,37.390243902439025,32.287804878048775,15.036585365853659,19.902439024390244,75.5987804878049,10.414634146341463,35.207317073170735,45.6219512195122,22.21951219512195,7.585365853658536,4.634146341463414,13.292682926829269,18.25609756097561,-8.121951219512194,-8.0,103.8,111.7,49.7,53.0,99.39,25.6,72.7,48.699999999999996,57.99999999999999,1.59,16.4,14.000000000000002
2021-22,82,Toronto Raptors,109.39024390243902,40.63414634146341,91.32926829268293,44.569512195121945,11.939024390243903,34.24390243902439,34.90365853658536,16.182926829268293,21.329268292682926,76.17195121951218,13.353658536585366,31.975609756097562,45.329268292682926,22.0609756097561,9.0,4.585365853658536,11.646341463414634,19.597560975609756,2.1609756097560973,2.2,112.1,109.9,51.0,54.300000000000004,96.63,32.5,71.39999999999999,50.8,54.300000000000004,1.77,16.1,12.8
2021-22,82,Utah Jazz,113.60975609756098,40.573170731707314,86.1829268292683,47.15609756097559,14.536585365853659,40.34146341463415,35.98658536585366,17.926829268292682,23.365853658536587,77.0353658536585,10.78048780487805,35.5609756097561,46.34146341463415,22.390243902439025,7.170731707317073,4.902439024390244,13.158536585365853,18.865853658536587,6.204878048780488,6.2,116.2,110.0,55.50000000000001,58.9,97.5,30.0,73.8,52.5,55.2,1.6,16.7,14.299999999999999
2021-22,82,Memphis Grizzlies,115.60975609756098,43.548780487804876,94.3780487804878,46.21829268292684,11.524390243902438,32.670731707317074,35.2670731707317,16.98780487804878,23.146341463414632,73.85487804878046,14.134146341463415,35.03658536585366,49.170731707317074,25.98780487804878,9.75609756097561,6.5,12.475609756097562,19.75609756097561,5.670731707317073,5.3,114.3,108.9,52.2,55.300000000000004,100.52,33.800000000000004,72.6,52.6,59.699999999999996,1.97,17.9,13.0
2021-22,82,Washington Wizards,108.6219512195122,40.573170731707314,86.04878048780488,47.21951219512196,10.487804878048781,30.634146341463413,34.29390243902438,16.98780487804878,21.682926829268293,78.00487804878047,8.987804878048781,34.1219512195122,43.109756097560975,25.024390243902438,6.365853658536586,4.951219512195122,12.646341463414634,18.841463414634145,-3.3780487804878048,-3.4,110.2,113.6,53.2,56.8,97.8,24.7,73.1,49.4,61.7,1.91,18.5,13.3
2021-22,82,Detroit Pistons,104.82926829268293,38.15853658536585,88.6219512195122,43.13902439024391,11.28048780487805,34.609756097560975,32.71829268292684,17.23170731707317,22.024390243902438,78.14390243902439,10.975609756097562,32.01219512195122,42.98780487804878,23.463414634146343,7.682926829268292,4.7926829268292686,13.390243902439025,21.9390243902439,-7.719512195121951,-7.7,105.6,113.3,49.4,53.300000000000004,98.81,27.6,70.7,48.1,61.5,1.65,17.1,14.299999999999999
2021-22,82,Charlotte Hornets,115.32926829268293,42.78048780487805,91.42682926829268,46.9939024390244,13.939024390243903,38.170731707317074,36.52073170731706,15.829268292682928,21.378048780487806,74.22439024390243,10.829268292682928,33.74390243902439,44.573170731707314,28.073170731707318,8.621951219512194,4.902439024390244,12.707317073170731,19.865853658536587,0.43902439024390244,0.5,113.6,113.1,54.400000000000006,57.199999999999996,100.52,27.0,70.6,48.6,65.60000000000001,2.12,19.6,13.100000000000001
2020-21,72,Atlanta Hawks,113.69444444444444,40.791666666666664,87.23611111111111,46.9138888888889,12.430555555555555,33.361111111111114,37.019444444444446,19.680555555555557,24.23611111111111,81.34444444444443,10.555555555555555,35.06944444444444,45.625,24.125,6.986111111111111,4.75,12.694444444444445,19.333333333333332,2.363888888888889,2.2,114.3,112.1,53.900000000000006,58.099999999999994,98.68,28.4,74.2,51.6,59.099999999999994,1.82,17.6,13.3
2020-21,72,Boston Celtics,112.625,41.458333333333336,88.90277777777777,46.736111111111114,13.597222222222221,36.361111111111114,37.54722222222222,16.11111111111111,20.77777777777778,77.82916666666667,10.625,33.625,44.25,23.458333333333332,7.722222222222222,5.319444444444445,13.38888888888889,20.430555555555557,1.4583333333333333,1.2,113.1,111.8,54.300000000000004,57.4,98.94,28.9,73.7,51.0,56.599999999999994,1.67,17.1,14.099999999999998
2020-21,72,Cleveland Cavaliers,103.83333333333333,38.583333333333336,85.76388888888889,45.05277777777778,10.0,29.73611111111111,33.67777777777776,16.666666666666668,22.416666666666668,74.27361111111111,10.430555555555555,32.31944444444444,42.75,23.833333333333332,7.763888888888889,4.513888888888889,14.430555555555555,18.166666666666668,-8.402777777777779,-8.3,105.2,113.5,50.8,54.300000000000004,97.96,28.000000000000004,72.89999999999999,49.9,61.8,1.54,17.5,15.7
2020-21,72,New Orleans Pelicans,114.59722222222223,42.5,89.05555555555556,47.87638888888889,10.583333333333334,30.416666666666668,34.69027777777777,19.01388888888889,26.083333333333332,72.71388888888887,11.73611111111111,35.666666666666664,47.40277777777778,26.0,7.569444444444445,4.375,13.930555555555555,17.98611111111111,-0.30277777777777776,-0.3,113.0,113.3,53.7,56.99999999999999,100.54,30.2,75.5,52.7,61.199999999999996,1.78,18.3,14.399999999999999
2020-21,72,Chicago Bulls,110.68055555555556,42.15277777777778,88.61111111111111,47.71944444444444,12.555555555555555,33.97222222222222,36.5527777777778,13.819444444444445,17.47222222222222,79.19444444444443,9.625,35.333333333333336,44.958333333333336,26.76388888888889,6.694444444444445,4.222222222222222,14.51388888888889,18.916666666666668,-0.8888888888888888,-1.1,110.4,111.5,54.7,57.49999999999999,99.58,26.700000000000003,76.7,51.9,63.5,1.77,19.2,15.1
2020-21,72,Dallas Mavericks,112.44444444444444,41.083333333333336,87.31944444444444,47.04166666666664,13.805555555555555,38.111111111111114,35.95555555555555,16.47222222222222,21.166666666666668,77.56805555555556,9.125,34.208333333333336,43.333333333333336,22.875,6.25,4.319444444444445,11.430555555555555,19.38888888888889,2.263888888888889,2.3,114.6,112.3,55.00000000000001,58.199999999999996,97.94,25.3,73.4,49.6,55.7,1.9,17.2,12.3
2020-21,72,Denver Nuggets,115.05555555555556,43.25,89.19444444444444,48.62222222222222,12.875,34.19444444444444,37.779166666666676,15.680555555555555,19.52777777777778,80.77222222222223,10.527777777777779,33.916666666666664,44.44444444444444,26.84722222222222,8.083333333333334,4.486111111111111,12.819444444444445,19.083333333333332,4.930555555555555,4.8,116.3,111.5,55.7,58.8,97.74,29.2,75.1,52.2,62.1,1.99,19.3,13.600000000000001
2020-21,72,Golden State Warriors,113.70833333333333,41.291666666666664,88.15277777777777,46.916666666666664,14.555555555555555,38.736111111111114,37.419444444444444,16.569444444444443,21.11111111111111,78.28750000000001,7.972222222222222,35.05555555555556,43.02777777777778,27.65277777777778,8.152777777777779,4.75,14.63888888888889,21.194444444444443,1.0472222222222223,1.1,110.5,109.4,55.1,58.3,102.81,22.2,72.7,48.0,67.0,1.84,19.6,14.6
2020-21,72,Houston Rockets,108.79166666666667,39.25,88.5,44.41111111111111,13.777777777777779,40.59722222222222,33.863888888888894,16.51388888888889,22.305555555555557,74.10972222222215,9.319444444444445,33.27777777777778,42.59722222222222,23.59722222222222,7.583333333333333,5.013888888888889,14.23611111111111,19.541666666666668,-7.894444444444444,-7.4,107.0,114.4,52.1,55.300000000000004,101.69,24.0,72.3,47.4,60.099999999999994,1.6,17.2,14.499999999999998
2020-21,72,LA Clippers,114.01388888888889,41.791666666666664,86.69444444444444,48.31111111111111,14.26388888888889,34.69444444444444,41.25555555555555,16.166666666666668,19.26388888888889,83.88194444444443,9.416666666666666,34.736111111111114,44.15277777777778,24.38888888888889,7.069444444444445,4.097222222222222,12.416666666666666,19.208333333333332,6.180555555555555,6.1,116.7,110.6,56.39999999999999,59.9,97.63,27.0,75.4,51.800000000000004,58.4,1.85,18.1,13.5
2020-21,72,Los Angeles Lakers,109.54166666666667,40.625,86.06944444444444,47.20972222222223,11.055555555555555,31.22222222222222,35.34305555555554,17.23611111111111,23.319444444444443,73.84999999999998,9.652777777777779,34.583333333333336,44.236111111111114,24.65277777777778,7.805555555555555,5.361111111111111,14.722222222222221,19.125,2.7916666666666665,2.9,109.8,106.8,53.6,56.89999999999999,98.85,26.900000000000002,74.8,51.1,60.699999999999996,1.62,18.0,15.2
2020-21,72,Miami Heat,108.06944444444444,39.22222222222222,83.73611111111111,46.86527777777778,12.944444444444445,36.19444444444444,35.91111111111111,16.680555555555557,21.11111111111111,78.95416666666665,8.041666666666666,33.458333333333336,41.5,26.319444444444443,7.902777777777778,3.9722222222222223,13.277777777777779,18.930555555555557,0.027777777777777776,-0.1,110.6,110.7,54.6,58.099999999999994,97.09,24.0,73.3,49.1,67.10000000000001,1.87,19.5,14.399999999999999
2020-21,72,Milwaukee Bucks,120.125,44.736111111111114,91.80555555555556,48.80138888888891,14.416666666666666,37.06944444444444,38.581944444444446,16.23611111111111,21.375,76.07916666666665,10.291666666666666,37.833333333333336,48.125,25.47222222222222,8.125,4.638888888888889,13.38888888888889,17.27777777777778,5.888888888888889,5.8,116.5,110.7,56.599999999999994,59.3,102.85,26.900000000000002,75.5,51.9,56.89999999999999,1.84,18.0,13.4
2020-21,72,Minnesota Timberwolves,112.125,40.72222222222222,90.91666666666667,44.86944444444444,13.11111111111111,37.583333333333336,34.95416666666666,17.569444444444443,23.083333333333332,76.16527777777779,10.51388888888889,33.0,43.513888888888886,25.63888888888889,8.777777777777779,5.527777777777778,13.652777777777779,20.930555555555557,-5.555555555555555,-5.3,109.3,114.5,52.0,55.50000000000001,101.96,27.1,71.7,48.4,63.0,1.8,18.0,13.900000000000002
2020-21,72,Brooklyn Nets,118.56944444444444,43.138888888888886,87.34722222222223,49.5388888888889,14.166666666666666,36.111111111111114,38.90277777777779,18.125,22.541666666666668,80.35833333333333,8.88888888888889,35.541666666666664,44.43055555555556,26.791666666666668,6.722222222222222,5.263888888888889,13.11111111111111,19.041666666666668,4.5,4.2,117.3,113.1,57.49999999999999,61.0,100.27,25.2,72.6,50.3,62.1,1.98,19.3,13.4
2020-21,72,New York Knicks,107.02777777777777,39.43055555555556,86.45833333333333,45.67083333333335,11.76388888888889,30.041666666666668,39.127777777777766,16.40277777777778,20.916666666666668,78.59166666666665,9.666666666666666,35.47222222222222,45.138888888888886,21.40277777777778,7.041666666666667,5.069444444444445,12.166666666666666,20.458333333333332,2.263888888888889,2.4,110.2,107.8,52.400000000000006,55.900000000000006,96.32,26.400000000000002,73.8,50.5,54.300000000000004,1.65,16.3,13.3
2020-21,72,Orlando Magic,104.0,38.25,89.20833333333333,42.919444444444444,10.88888888888889,31.77777777777778,33.90277777777778,16.61111111111111,21.430555555555557,77.58333333333334,10.375,35.06944444444444,45.44444444444444,21.819444444444443,6.888888888888889,4.416666666666667,12.25,17.180555555555557,-9.305555555555555,-9.3,104.6,113.9,49.0,52.7,99.17,25.2,74.4,48.8,56.99999999999999,1.7,16.3,12.9
2020-21,72,Indiana Pacers,115.30555555555556,43.263888888888886,91.20833333333333,47.54027777777778,12.347222222222221,33.958333333333336,36.46944444444445,16.430555555555557,20.73611111111111,79.06527777777775,9.0,33.666666666666664,42.666666666666664,27.40277777777778,8.48611111111111,6.388888888888889,13.01388888888889,20.180555555555557,-0.041666666666666664,0.1,111.9,111.9,54.2,57.49999999999999,102.05,24.7,70.1,47.599999999999994,63.3,2.02,19.2,13.100000000000001
2020-21,72,Philadelphia 76ers,113.63888888888889,41.40277777777778,86.90277777777777,47.684722222222206,11.26388888888889,30.125,37.599999999999994,19.569444444444443,25.5,76.74583333333332,10.027777777777779,35.02777777777778,45.05555555555556,23.694444444444443,9.097222222222221,6.208333333333333,13.73611111111111,20.22222222222222,5.605555555555556,5.5,112.5,107.0,54.1,57.9,100.12,27.700000000000003,73.7,51.1,57.199999999999996,1.64,17.2,14.299999999999999
2020-21,72,Phoenix Suns,115.27777777777777,43.30555555555556,88.29166666666667,49.145833333333336,13.055555555555555,34.583333333333336,37.73333333333333,15.61111111111111,18.708333333333332,83.72222222222221,8.75,34.19444444444444,42.94444444444444,26.930555555555557,7.180555555555555,4.333333333333333,12.0,19.083333333333332,5.819444444444445,5.9,116.3,110.4,56.39999999999999,59.699999999999996,98.0,24.8,74.1,50.0,62.2,2.15,19.6,12.6
2020-21,72,Portland Trail Blazers,116.11111111111111,41.291666666666664,91.08333333333333,45.451388888888886,15.722222222222221,40.81944444444444,38.605555555555554,17.805555555555557,21.63888888888889,82.07916666666667,10.63888888888889,33.90277777777778,44.541666666666664,21.26388888888889,6.888888888888889,5.041666666666667,10.76388888888889,18.916666666666668,1.7416666666666667,1.8,117.1,115.3,54.0,57.699999999999996,98.97,27.3,73.1,49.5,51.5,1.92,15.9,11.200000000000001
2020-21,72,Sacramento Kings,113.73611111111111,42.59722222222222,88.63888888888889,48.21944444444445,12.13888888888889,33.333333333333336,36.37499999999999,16.40277777777778,22.01388888888889,74.12083333333335,9.36111111111111,32.041666666666664,41.40277777777778,25.5,7.541666666666667,4.972222222222222,12.833333333333334,19.444444444444443,-3.6805555555555554,-3.8,112.7,116.5,54.900000000000006,57.8,100.71,25.3,71.3,48.199999999999996,59.9,1.91,18.4,13.3
2020-21,72,San Antonio Spurs,111.08333333333333,41.861111111111114,90.52777777777777,46.26944444444444,9.944444444444445,28.416666666666668,34.67777777777776,17.416666666666668,22.0,79.30972222222222,9.291666666666666,34.56944444444444,43.861111111111114,24.430555555555557,7.013888888888889,5.083333333333333,10.98611111111111,17.958333333333332,-1.7361111111111112,-1.5,110.5,112.0,51.7,55.400000000000006,99.45,24.3,73.3,48.5,58.4,2.14,17.9,11.3
2020-21,72,Oklahoma City Thunder,105.0,38.81944444444444,88.02777777777777,44.199999999999996,11.902777777777779,35.125,33.94722222222222,15.458333333333334,21.333333333333332,72.41666666666667,9.930555555555555,35.666666666666664,45.59722222222222,22.055555555555557,7.0,4.388888888888889,15.38888888888889,18.125,-10.63888888888889,-10.6,102.8,113.4,50.9,53.900000000000006,101.61,25.4,74.2,49.4,56.8,1.37,16.1,15.8
2020-21,72,Toronto Raptors,111.26388888888889,39.708333333333336,88.65277777777777,44.90416666666666,14.458333333333334,39.31944444444444,36.761111111111106,17.38888888888889,21.333333333333332,81.30694444444444,9.444444444444445,32.138888888888886,41.583333333333336,24.09722222222222,8.583333333333334,5.388888888888889,12.472222222222221,21.194444444444443,-0.4722222222222222,-0.4,111.6,112.0,52.900000000000006,56.699999999999996,99.57,25.6,71.6,47.9,60.699999999999996,1.82,17.7,13.3
2020-21,72,Utah Jazz,116.41666666666667,41.263888888888886,88.11111111111111,46.91527777777778,16.73611111111111,43.02777777777778,38.77777777777778,17.15277777777778,21.47222222222222,79.32916666666668,10.625,37.625,48.25,23.65277777777778,6.583333333333333,5.152777777777778,13.51388888888889,18.541666666666668,9.219444444444445,9.0,116.5,107.5,56.3,59.699999999999996,99.37,28.4,75.7,52.900000000000006,57.3,1.66,17.3,14.2
2020-21,72,Memphis Grizzlies,113.29166666666667,42.84722222222222,91.77777777777777,46.70555555555558,11.152777777777779,31.36111111111111,35.480555555555554,16.444444444444443,21.333333333333332,77.70138888888887,11.152777777777779,35.31944444444444,46.47222222222222,26.916666666666668,9.097222222222221,5.055555555555555,12.722222222222221,18.73611111111111,1.0666666666666667,1.2,111.7,110.5,52.800000000000004,56.00000000000001,100.77,28.499999999999996,73.6,50.7,62.8,2.03,18.9,13.100000000000001
2020-21,72,Washington Wizards,116.63888888888889,43.166666666666664,90.93055555555556,47.45138888888889,10.180555555555555,29.0,35.31388888888889,20.125,26.166666666666668,77.0736111111111,9.680555555555555,35.513888888888886,45.19444444444444,25.48611111111111,7.333333333333333,4.125,13.930555555555555,21.59722222222222,-1.8333333333333333,-1.6,110.7,112.3,53.1,56.89999999999999,104.67,25.0,73.6,49.4,59.0,1.77,17.8,13.700000000000001
2020-21,72,Detroit Pistons,106.61111111111111,38.65277777777778,85.58333333333333,45.24027777777777,11.555555555555555,32.916666666666664,35.14999999999999,17.75,23.375,75.76111111111109,9.63888888888889,33.06944444444444,42.708333333333336,24.208333333333332,7.375,5.152777777777778,14.166666666666666,20.51388888888889,-4.472222222222222,-4.5,107.6,112.2,51.9,55.60000000000001,98.19,26.700000000000003,72.5,49.3,62.6,1.62,17.8,15.1
